product,vendor,query,port,proto,ip,lat,lng,country,vulnerabilities,nmap_scan
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,108.178.217.186,41.486999999999995,-90.4773,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '108-178-217-186.client.mchsi.com', 'type': 'PTR'}], 'addresses': {'ipv4': '108.178.217.186'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'filtered', 'reason': 'no-response', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'filtered', 'reason': 'no-response', 'name': 'http', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 443: {'state': 'filtered', 'reason': 'no-response', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,206.125.129.251,41.573800000000006,-90.4582,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': None}","{'hostnames': [{'name': 'gens-206-125-129-251.geneseo.net', 'type': 'PTR'}], 'addresses': {'ipv4': '206.125.129.251'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,45.16.238.21,38.70490000000001,-95.1114,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '45.16.238.21'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,208.84.157.248,38.63040000000001,-90.2165,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '208.84.157.248'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,172.87.71.138,38.608900000000006,-90.2148,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '172.87.71.138'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'Boa HTTPd', 'version': '0.94.13', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:boa:boa:0.94.13', 'script': {'http-auth': '\nHTTP/1.0 401 Unauthorized\\x0D\n  Basic realm=/\n', 'http-server-header': 'Boa/0.94.13', 'http-title': '401 Unauthorized'}}, 443: {'state': 'closed', 'reason': 'conn-refused', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,69.26.136.170,34.058400000000006,-118.27799999999999,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '69-26-136-170.mxu.aerioconnect.net', 'type': 'PTR'}], 'addresses': {'ipv4': '69.26.136.170'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'lighttpd', 'version': '', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:lighttpd:lighttpd', 'script': {'http-server-header': 'HID-Web', 'http-title': 'Did not follow redirect to https://69-26-136-170.mxu.aerioconnect.net/'}}, 443: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'lighttpd', 'version': '', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:lighttpd:lighttpd', 'script': {'http-auth': '\nHTTP/1.1 401 Unauthorized\\x0D\n  Digest qop=auth nonce=8f44bd19e46009ba00361cad26eb503e realm=Secure Access\n', 'http-title': '401 - Unauthorized', 'ssl-cert': 'Subject: commonName=VertX_EVO_V1000/organizationName=NAS/stateOrProvinceName=Wales/countryName=GB\nNot valid before: 2000-01-01T00:02:22\nNot valid after:  2019-12-31T00:02:22', 'ssl-date': 'TLS randomness does not represent time'}}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,172.87.71.137,38.608900000000006,-90.2148,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '172.87.71.137'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'Boa HTTPd', 'version': '0.94.13', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:boa:boa:0.94.13', 'script': {'http-auth': '\nHTTP/1.0 401 Unauthorized\\x0D\n  Basic realm=/\n', 'http-server-header': 'Boa/0.94.13', 'http-title': '401 Unauthorized'}}, 443: {'state': 'closed', 'reason': 'conn-refused', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,66.222.89.206,31.21629999999999,-81.3666,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'h66-222-89-206.stmyga.dedicated.static.tds.net', 'type': 'PTR'}], 'addresses': {'ipv4': '66.222.89.206'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'filtered', 'reason': 'no-response', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'filtered', 'reason': 'no-response', 'name': 'http', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 443: {'state': 'filtered', 'reason': 'no-response', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,98.152.131.187,33.888000000000005,-118.13040000000001,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'rrcs-98-152-131-187.west.biz.rr.com', 'type': 'PTR'}], 'addresses': {'ipv4': '98.152.131.187'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,148.78.173.74,37.751000000000005,-97.822,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '148.78.173.74'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'filtered', 'reason': 'no-response', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'filtered', 'reason': 'no-response', 'name': 'http', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 443: {'state': 'filtered', 'reason': 'no-response', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,24.250.88.117,33.7388,-118.29560000000001,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'wsip-24-250-88-117.oc.oc.cox.net', 'type': 'PTR'}], 'addresses': {'ipv4': '24.250.88.117'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,76.122.81.27,33.87100000000001,-84.4635,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'c-76-122-81-27.hsd1.ga.comcast.net', 'type': 'PTR'}], 'addresses': {'ipv4': '76.122.81.27'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'lighttpd', 'version': '', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:lighttpd:lighttpd', 'script': {'http-server-header': 'HID-Web', 'http-title': 'Did not follow redirect to https://c-76-122-81-27.hsd1.ga.comcast.net/'}}, 443: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'lighttpd', 'version': '', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:lighttpd:lighttpd', 'script': {'http-auth': '\nHTTP/1.1 401 Unauthorized\\x0D\n  Digest realm=Secure Access nonce=8767cd6017986232d587caf69e94e86c qop=auth\n', 'http-title': '401 - Unauthorized', 'ssl-cert': 'Subject: commonName=VertX_EVO_V1000/organizationName=NAS/stateOrProvinceName=Wales/countryName=GB\nNot valid before: 2000-01-01T00:03:07\nNot valid after:  2019-12-31T00:03:07', 'ssl-date': 'TLS randomness does not represent time'}}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,98.186.233.76,33.68969999999999,-117.8502,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'wsip-98-186-233-76.oc.oc.cox.net', 'type': 'PTR'}], 'addresses': {'ipv4': '98.186.233.76'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,24.206.45.110,35.90219999999999,-78.6283,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'rrcs-24-206-45-110.midsouth.biz.rr.com', 'type': 'PTR'}], 'addresses': {'ipv4': '24.206.45.110'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,47.48.192.166,33.643400000000014,-84.4458,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '047-048-192-166.biz.spectrum.com', 'type': 'PTR'}], 'addresses': {'ipv4': '47.48.192.166'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,71.93.225.86,37.069199999999995,-121.5567,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '71-93-225-86.dhcp.mdfd.or.charter.com', 'type': 'PTR'}], 'addresses': {'ipv4': '71.93.225.86'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'filtered', 'reason': 'no-response', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'filtered', 'reason': 'no-response', 'name': 'http', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 443: {'state': 'filtered', 'reason': 'no-response', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,208.84.157.202,38.63040000000001,-90.2165,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '208.84.157.202'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'Boa HTTPd', 'version': '0.94.13', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:boa:boa:0.94.13', 'script': {'http-auth': '\nHTTP/1.0 401 Unauthorized\\x0D\n  Basic realm=/\n', 'http-server-header': 'Boa/0.94.13', 'http-title': '401 Unauthorized'}}, 443: {'state': 'closed', 'reason': 'conn-refused', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,162.17.111.70,25.938799999999986,-80.2144,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': None}","{'hostnames': [{'name': '162-17-111-70-static.hfc.comcastbusiness.net', 'type': 'PTR'}], 'addresses': {'ipv4': '162.17.111.70'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,98.172.101.250,33.61349999999999,-112.2334,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'wsip-98-172-101-250.ph.ph.cox.net', 'type': 'PTR'}], 'addresses': {'ipv4': '98.172.101.250'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'lighttpd', 'version': '', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:lighttpd:lighttpd', 'script': {'http-server-header': 'HID-Web', 'http-title': 'Did not follow redirect to https://wsip-98-172-101-250.ph.ph.cox.net/'}}, 443: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'lighttpd', 'version': '', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:lighttpd:lighttpd', 'script': {'http-auth': '\nHTTP/1.1 401 Unauthorized\\x0D\n  Digest realm=Secure Access qop=auth nonce=c600b84c177f7b193911adc6ffea9fcd\n', 'http-server-header': 'HID-Web', 'http-title': '401 - Unauthorized', 'ssl-cert': 'Subject: commonName=VertX_EVO_V1000/organizationName=NAS/stateOrProvinceName=Wales/countryName=GB\nNot valid before: 2000-01-01T00:03:55\nNot valid after:  2019-12-31T00:03:55', 'ssl-date': 'TLS randomness does not represent time'}}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,147.229.189.138,49.19999999999999,16.63329999999999,Czech Republic,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'vstup-m.adm.skm.vutbr.cz', 'type': 'PTR'}], 'addresses': {'ipv4': '147.229.189.138'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,69.128.48.206,37.751000000000005,-97.822,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'h69-128-48-206.abdlwi.dedicated.static.tds.net', 'type': 'PTR'}], 'addresses': {'ipv4': '69.128.48.206'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'filtered', 'reason': 'no-response', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'WebFS httpd', 'version': '1.21', 'extrainfo': '', 'conf': '10', 'cpe': '', 'script': {'http-server-header': 'webfs/1.21', 'http-title': ""Site doesn't have a title (text/plain).""}}, 443: {'state': 'filtered', 'reason': 'no-response', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,208.84.158.25,38.63040000000001,-90.2165,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '208.84.158.25'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'Boa HTTPd', 'version': '0.94.13', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:boa:boa:0.94.13', 'script': {'http-auth': '\nHTTP/1.0 401 Unauthorized\\x0D\n  Basic realm=/\n', 'http-server-header': 'Boa/0.94.13', 'http-title': '401 Unauthorized'}}, 443: {'state': 'closed', 'reason': 'conn-refused', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,98.190.156.102,33.40629999999999,-112.0262,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'wsip-98-190-156-102.ph.ph.cox.net', 'type': 'PTR'}], 'addresses': {'ipv4': '98.190.156.102'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,173.247.15.100,35.300700000000006,-85.1807,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'host-173-247-15-100.IGOOLT2.epbfi.com', 'type': 'PTR'}], 'addresses': {'ipv4': '173.247.15.100'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,104.14.168.229,37.751000000000005,-97.822,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '104-14-168-229.lightspeed.rcsntx.sbcglobal.net', 'type': 'PTR'}], 'addresses': {'ipv4': '104.14.168.229'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,71.236.135.102,45.446,-122.882,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'c-71-236-135-102.hsd1.or.comcast.net', 'type': 'PTR'}], 'addresses': {'ipv4': '71.236.135.102'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,220.215.158.75,35.56989999999999,139.5448,Japan,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'h220-215-158-075.ms01.itscom.jp', 'type': 'PTR'}], 'addresses': {'ipv4': '220.215.158.75'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'Boa HTTPd', 'version': '0.94.13', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:boa:boa:0.94.13', 'script': {'http-auth': '\nHTTP/1.0 401 Unauthorized\\x0D\n  Basic realm=/\n', 'http-server-header': 'Boa/0.94.13', 'http-title': '401 Unauthorized'}}, 443: {'state': 'closed', 'reason': 'conn-refused', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,98.189.82.215,33.6275,-117.8734,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'wsip-98-189-82-215.oc.oc.cox.net', 'type': 'PTR'}], 'addresses': {'ipv4': '98.189.82.215'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,96.88.186.250,40.43600000000001,-74.485,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '96-88-186-250-static.hfc.comcastbusiness.net', 'type': 'PTR'}], 'addresses': {'ipv4': '96.88.186.250'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,77.76.79.50,51.83619999999999,-0.2682000000000073,United Kingdom,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '77-76-79-50.static.unassigned.as8607.net', 'type': 'PTR'}], 'addresses': {'ipv4': '77.76.79.50'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,69.71.163.51,43.0839,-106.3976,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '69-71-163-51.mammothnetworks.com', 'type': 'PTR'}], 'addresses': {'ipv4': '69.71.163.51'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,179.95.176.170,-5.80019999999999,-35.2107,Brazil,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'scolttseguranca.static.gvt.net.br', 'type': 'PTR'}], 'addresses': {'ipv4': '179.95.176.170'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,89.235.51.138,49.983300000000014,17.016699999999986,Czech Republic,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '138.51.davenet.cz', 'type': 'PTR'}], 'addresses': {'ipv4': '89.235.51.138'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,199.38.28.40,46.09389999999999,-87.216,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'e40.pasty.net', 'type': 'PTR'}], 'addresses': {'ipv4': '199.38.28.40'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,175.177.183.52,35.59039999999999,139.6114,Japan,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'h175-177-183-052.ms01.itscom.jp', 'type': 'PTR'}], 'addresses': {'ipv4': '175.177.183.52'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,69.236.46.253,37.751000000000005,-97.822,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'adsl-69-236-46-253.dsl.pltn13.pacbell.net', 'type': 'PTR'}], 'addresses': {'ipv4': '69.236.46.253'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,104.186.23.144,35.21799999999999,-80.7859,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '104-186-23-144.lightspeed.chrlnc.sbcglobal.net', 'type': 'PTR'}], 'addresses': {'ipv4': '104.186.23.144'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,173.220.172.43,40.834,-74.0971,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'ool-addcac2b.static.optonline.net', 'type': 'PTR'}], 'addresses': {'ipv4': '173.220.172.43'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'filtered', 'reason': 'no-response', 'name': 'http', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 443: {'state': 'closed', 'reason': 'conn-refused', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,24.158.26.102,46.5754,-92.1378,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '24-158-26-102.static.dlth.mn.charter.com', 'type': 'PTR'}], 'addresses': {'ipv4': '24.158.26.102'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'closed', 'reason': 'conn-refused', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'open', 'reason': 'syn-ack', 'name': 'http', 'product': 'Boa HTTPd', 'version': '0.94.13', 'extrainfo': '', 'conf': '10', 'cpe': 'cpe:/a:boa:boa:0.94.13', 'script': {'http-auth': '\nHTTP/1.0 401 Unauthorized\\x0D\n  Basic realm=/\n', 'http-server-header': 'Boa/0.94.13', 'http-title': '401 Unauthorized'}}, 443: {'state': 'closed', 'reason': 'conn-refused', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,192.199.182.125,41.91059999999999,-91.7142,United States,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': '192-199-182-125.dhcp.imoncommunications.net', 'type': 'PTR'}], 'addresses': {'ipv4': '192.199.182.125'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}, 'tcp': {22: {'state': 'filtered', 'reason': 'no-response', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 80: {'state': 'filtered', 'reason': 'no-response', 'name': 'http', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}, 443: {'state': 'filtered', 'reason': 'no-response', 'name': 'https', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,182.71.7.45,33.0333,76.44999999999999,India,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'nsg-static-045.7.71.182.airtel.in', 'type': 'PTR'}], 'addresses': {'ipv4': '182.71.7.45'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
VertX Door Controllers,HID,"""HID VertX"" port:4070",4070,vertx-edge,182.71.7.44,33.0333,76.44999999999999,India,"{'shodan_vulnerabilities': None, 'vulners_vulnerabilities': {}}","{'hostnames': [{'name': 'nsg-static-044.7.71.182.airtel.in', 'type': 'PTR'}], 'addresses': {'ipv4': '182.71.7.44'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'user-set'}}"
